# Synthetic prototype data — not real customer bookings. DO NOT insert into public.bookings.
provider_id,date,city,service_id,service_name,booking_count,completed_count,cancelled_count,rejected_count,rating,active_jobs,daily_earnings_proxy
prov-pune-11,2026-07-05,Pune,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.91,0,2076
prov-pune-carpentry-furniture-assembly,2026-07-05,Pune,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,5.0,1,4180
prov-siliguri-carpentry-furniture-assembly,2026-07-05,Pune,srv-paint-01,Wall Painting & Waterproofing,5,5,0,0,4.82,2,10107
prov-pune-gardening-balcony-greenery,2026-07-05,Pune,srv-pest-01,Organic Pest Control,0,0,0,0,4.89,0,0
prov-pune-closet-organiser,2026-07-05,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.69,0,425
prov-pune-community-event-sound-electrical-setup,2026-07-05,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.92,0,0
prov-pune-moving-heavy-lifting-assistance,2026-07-05,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.86,0,446
prov-ahmedabad-wall-painting-waterproofing,2026-07-05,Pune,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,3,3,0,0,4.63,1,10267
prov-indore-14,2026-07-05,Surat,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.61,0,0
prov-mumbai-wall-painting-waterproofing,2026-07-05,Surat,srv-paint-01,Wall Painting & Waterproofing,3,3,0,0,4.53,1,5885
prov-patna-society-common-area-sanitization,2026-07-05,Surat,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.59,0,2090
prov-pune-most-02,2026-07-05,Surat,srv-pest-01,Organic Pest Control,1,1,0,0,4.49,0,906
prov-bengaluru-plumbing-repair-leakage-fix,2026-07-05,Surat,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.62,1,979
prov-ahmedabad-car-washing,2026-07-05,Surat,srv-soc-event-01,Community Event Sound & Electrical Setup,3,3,0,0,4.69,1,5452
prov-patna-most-01,2026-07-05,Surat,srv-soc-event-01,Community Event Sound & Electrical Setup,2,2,0,0,4.64,5,3903
prov-hyderabad-wall-painting-waterproofing,2026-07-05,Vadodara,srv-ac-01,AC Deep Foam Jet Servicing,0,0,0,0,4.61,0,0
prov-mumbai-society-common-area-sanitization,2026-07-05,Vadodara,srv-ac-01,AC Deep Foam Jet Servicing,3,3,0,0,4.47,1,1957
prov-neha-04,2026-07-05,Vadodara,srv-cook-01,Home Chef & Meal Preparation,1,1,0,0,4.58,0,631
prov-pune-car-washing,2026-07-05,Vadodara,srv-cook-01,Home Chef & Meal Preparation,3,3,0,0,4.74,1,2045
prov-pune-organic-pest-control,2026-07-05,Visakhapatnam,srv-ac-01,AC Deep Foam Jet Servicing,0,0,0,0,4.67,0,0
prov-delhi-wall-painting-waterproofing,2026-07-05,Visakhapatnam,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.53,0,0
prov-vizag-most-02,2026-07-05,Visakhapatnam,srv-clean-01,Full Home Deep Cleaning,4,4,0,0,4.82,2,5599
prov-mumbai-elder-assistance-companionship,2026-07-05,Visakhapatnam,srv-cook-01,Home Chef & Meal Preparation,0,0,0,0,4.46,0,0
prov-vizag-13,2026-07-05,Visakhapatnam,srv-cook-01,Home Chef & Meal Preparation,0,0,0,0,4.97,0,0
prov-visakhapatnam-home-chef-meal-preparation,2026-07-05,Visakhapatnam,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.64,1,1061
prov-mumbai-most-03,2026-07-05,Visakhapatnam,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.52,0,378
prov-lucknow-16,2026-07-05,Visakhapatnam,srv-garden-01,Gardening & Balcony Greenery,0,0,0,0,4.66,0,0
prov-siliguri-society-common-area-sanitization,2026-07-05,Visakhapatnam,srv-move-01,Moving & Heavy Lifting Assistance,2,2,0,0,4.5,1,1708
prov-visakhapatnam-carpentry-furniture-assembly,2026-07-05,Visakhapatnam,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,5.0,1,3906
prov-visakhapatnam-gardening-balcony-greenery,2026-07-05,Visakhapatnam,srv-pest-01,Organic Pest Control,3,3,0,0,4.99,1,2619
prov-visakhapatnam-closet-organiser,2026-07-05,Visakhapatnam,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.83,0,471
prov-visakhapatnam-community-event-sound-electrical-setup,2026-07-05,Visakhapatnam,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.99,0,0
prov-visakhapatnam-moving-heavy-lifting-assistance,2026-07-05,Visakhapatnam,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.9,1,874
prov-delhi-plumbing-repair-leakage-fix,2026-07-05,Visakhapatnam,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,0,0,0,0,4.47,0,0
prov-kolkata-car-washing,2026-07-05,Visakhapatnam,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,3,3,0,0,4.52,1,10525
prov-lucknow-organic-pest-control,2026-07-05,Visakhapatnam,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,2,0,0,4.74,1,6467
prov-ahmedabad-most-01,2026-07-06,Ahmedabad,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.68,0,1412
prov-ahmedabad-home-chef-meal-preparation,2026-07-06,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.83,0,521
prov-bengaluru-society-common-area-sanitization,2026-07-06,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.75,0,471
prov-delhi-car-washing,2026-07-06,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.67,0,0
prov-lucknow-plumbing-repair-leakage-fix,2026-07-06,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.71,0,514
prov-ahmedabad-carpentry-furniture-assembly,2026-07-06,Ahmedabad,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.82,0,0
prov-ahmedabad-gardening-balcony-greenery,2026-07-06,Ahmedabad,srv-pest-01,Organic Pest Control,0,0,0,0,4.75,0,0
prov-hyderabad-organic-pest-control,2026-07-06,Ahmedabad,srv-pest-01,Organic Pest Control,0,0,0,0,4.49,0,0
prov-siliguri-organic-pest-control,2026-07-06,Ahmedabad,srv-pest-01,Organic Pest Control,0,0,0,0,4.72,0,0
prov-ahmedabad-closet-organiser,2026-07-06,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.69,0,0
prov-ahmedabad-community-event-sound-electrical-setup,2026-07-06,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.76,1,833
prov-ahmedabad-moving-heavy-lifting-assistance,2026-07-06,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.76,0,0
prov-indore-wall-painting-waterproofing,2026-07-06,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.63,1,868
prov-ahmedabad-elder-assistance-companionship,2026-07-06,Ahmedabad,srv-soc-clean-01,Society Common Area Sanitization,1,1,0,0,4.45,0,2319
prov-bengaluru-most-01,2026-07-06,Bengaluru,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.86,0,1176
prov-bengaluru-most-03,2026-07-06,Bengaluru,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.7,0,0
prov-rajesh-01,2026-07-06,Bengaluru,srv-clean-01,Full Home Deep Cleaning,2,1,1,0,5.0,1,1216
prov-bengaluru-home-chef-meal-preparation,2026-07-06,Bengaluru,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,5.0,0,0
prov-bengaluru-carpentry-furniture-assembly,2026-07-06,Bengaluru,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.98,0,0
prov-kolkata-society-common-area-sanitization,2026-07-06,Bengaluru,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.61,0,1849
prov-siliguri-car-washing,2026-07-06,Bengaluru,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.64,0,0
prov-bengaluru-gardening-balcony-greenery,2026-07-06,Bengaluru,srv-pest-01,Organic Pest Control,0,0,0,0,4.93,0,0
prov-bengaluru-closet-organiser,2026-07-06,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.84,1,976
prov-bengaluru-community-event-sound-electrical-setup,2026-07-06,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.7,0,0
prov-bengaluru-moving-heavy-lifting-assistance,2026-07-06,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,5.0,3,0
prov-chennai-12,2026-07-06,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.5,0,483
prov-visakhapatnam-plumbing-repair-leakage-fix,2026-07-06,Bhopal,srv-carp-01,Carpentry & Furniture Assembly,0,0,0,0,4.71,0,0
prov-jaipur-society-common-area-sanitization,2026-07-06,Bhopal,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.74,0,0
prov-patna-car-washing,2026-07-06,Bhopal,srv-pest-01,Organic Pest Control,2,2,0,0,4.46,1,1643
prov-lucknow-car-washing,2026-07-06,Bhopal,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.51,1,905
prov-siliguri-elder-assistance-companionship,2026-07-06,Bhopal,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.49,0,0
prov-chennai-most-01,2026-07-06,Chennai,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.65,0,0
prov-hyderabad-plumbing-repair-leakage-fix,2026-07-06,Chennai,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.49,1,2646
prov-delhi-society-common-area-sanitization,2026-07-06,Chennai,srv-cook-01,Home Chef & Meal Preparation,0,0,0,0,4.67,2,0
prov-visakhapatnam-organic-pest-control,2026-07-06,Chennai,srv-cook-01,Home Chef & Meal Preparation,5,5,0,0,4.67,2,3539
prov-chennai-home-chef-meal-preparation,2026-07-06,Chennai,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.68,0,502
prov-kolkata-organic-pest-control,2026-07-06,Chennai,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.67,0,419
prov-priya-02,2026-07-06,Chennai,srv-garden-01,Gardening & Balcony Greenery,2,2,0,0,4.68,1,944
prov-hyderabad-society-common-area-sanitization,2026-07-06,Chennai,srv-move-01,Moving & Heavy Lifting Assistance,1,1,0,0,4.74,0,800
prov-jaipur-organic-pest-control,2026-07-06,Chennai,srv-move-01,Moving & Heavy Lifting Assistance,0,0,0,0,4.65,0,0
prov-chennai-carpentry-furniture-assembly,2026-07-06,Chennai,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,4.87,1,4179
prov-chennai-gardening-balcony-greenery,2026-07-06,Chennai,srv-pest-01,Organic Pest Control,0,0,0,0,4.87,0,0
prov-chennai-closet-organiser,2026-07-06,Chennai,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.82,1,963
prov-chennai-community-event-sound-electrical-setup,2026-07-06,Chennai,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.8,0,0
prov-chennai-moving-heavy-lifting-assistance,2026-07-06,Chennai,srv-plumb-01,Plumbing Repair & Leakage Fix,3,3,0,0,4.8,1,1469
prov-delhi-most-02,2026-07-06,Coimbatore,srv-carp-01,Carpentry & Furniture Assembly,3,3,0,0,4.49,1,1472
prov-gurgaon-elder-assistance-companionship,2026-07-06,Coimbatore,srv-carp-01,Carpentry & Furniture Assembly,1,1,0,0,4.75,0,465
prov-indore-most-01,2026-07-06,Coimbatore,srv-carp-01,Carpentry & Furniture Assembly,2,2,0,0,4.67,1,962
prov-siliguri-most-02,2026-07-06,Coimbatore,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.8,0,0
prov-bengaluru-most-02,2026-07-06,Coimbatore,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.64,0,488
prov-ahmedabad-organic-pest-control,2026-07-06,Coimbatore,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.53,0,0
prov-ahmedabad-10,2026-07-06,Coimbatore,srv-pest-01,Organic Pest Control,0,0,0,0,4.5,0,0
prov-jaipur-20,2026-07-06,Coimbatore,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.62,0,440
prov-pune-society-common-area-sanitization,2026-07-06,Coimbatore,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.61,0,0
prov-gurgaon-car-washing,2026-07-06,Coimbatore,srv-soc-clean-01,Society Common Area Sanitization,0,0,0,0,4.7,0,0
prov-mumbai-plumbing-repair-leakage-fix,2026-07-06,Coimbatore,srv-soc-event-01,Community Event Sound & Electrical Setup,5,5,0,0,4.6,2,8532
prov-amit-03,2026-07-06,Delhi NCR,srv-ac-01,AC Deep Foam Jet Servicing,1,1,0,0,5.0,0,747
prov-delhi-most-01,2026-07-06,Delhi NCR,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.76,1,2549
prov-delhi-most-03,2026-07-06,Delhi NCR,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.78,0,1318
prov-siliguri-plumbing-repair-leakage-fix,2026-07-06,Delhi NCR,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.51,0,0
prov-delhi-home-chef-meal-preparation,2026-07-06,Delhi NCR,srv-elder-01,Elder Assistance & Companionship,3,3,0,0,4.94,1,1434
prov-gurgaon-society-common-area-sanitization,2026-07-06,Delhi NCR,srv-elec-01,Electrical Repair & Wiring,2,2,0,0,4.53,1,802
prov-patna-wall-painting-waterproofing,2026-07-06,Delhi NCR,srv-garden-01,Gardening & Balcony Greenery,0,0,0,0,4.58,0,0
prov-delhi-carpentry-furniture-assembly,2026-07-06,Delhi NCR,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.66,0,1929
prov-delhi-gardening-balcony-greenery,2026-07-06,Delhi NCR,srv-pest-01,Organic Pest Control,1,1,0,0,4.92,0,870
prov-delhi-07,2026-07-06,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,3,3,0,0,5.0,1,1363
prov-delhi-closet-organiser,2026-07-06,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,5.0,0,0
prov-delhi-community-event-sound-electrical-setup,2026-07-06,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.76,0,0
prov-delhi-moving-heavy-lifting-assistance,2026-07-06,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.94,1,809
prov-indore-car-washing,2026-07-06,Delhi NCR,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,5,5,0,0,4.61,2,16529
prov-lucknow-elder-assistance-companionship,2026-07-06,Delhi NCR,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,0,0,0,0,4.7,0,0
prov-gurgaon-wall-painting-waterproofing,2026-07-06,Gurugram,srv-carp-01,Carpentry & Furniture Assembly,3,3,0,0,4.62,1,1638
prov-gurgaon-most-02,2026-07-06,Gurugram,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.84,0,1277
prov-chennai-wall-painting-waterproofing,2026-07-06,Gurugram,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.61,0,546
prov-gurgaon-home-chef-meal-preparation,2026-07-06,Gurugram,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.74,0,0
prov-gurgaon-carpentry-furniture-assembly,2026-07-06,Gurugram,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.92,2,0
prov-gurgaon-gardening-balcony-greenery,2026-07-06,Gurugram,srv-pest-01,Organic Pest Control,0,0,0,0,4.95,0,0
prov-gurgaon-closet-organiser,2026-07-06,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,5.0,1,925
prov-gurgaon-community-event-sound-electrical-setup,2026-07-06,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.76,0,488
prov-gurgaon-moving-heavy-lifting-assistance,2026-07-06,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,5.0,0,441
prov-patna-elder-assistance-companionship,2026-07-06,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,4,4,0,0,4.72,2,1880
prov-siliguri-18,2026-07-06,Gurugram,srv-soc-event-01,Community Event Sound & Electrical Setup,1,1,0,0,4.48,0,1937
prov-hyderabad-19,2026-07-06,Hyderabad,srv-carp-01,Carpentry & Furniture Assembly,4,3,1,0,5.0,2,1394
prov-hyderabad-most-01,2026-07-06,Hyderabad,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.9,0,0
prov-hyderabad-home-chef-meal-preparation,2026-07-06,Hyderabad,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,5.0,0,0
prov-indore-society-common-area-sanitization,2026-07-06,Hyderabad,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.54,0,0
prov-pune-plumbing-repair-leakage-fix,2026-07-06,Hyderabad,srv-elder-01,Elder Assistance & Companionship,5,5,0,0,3.14,5,2490
prov-visakhapatnam-wall-painting-waterproofing,2026-07-06,Hyderabad,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.74,0,0
prov-hyderabad-carpentry-furniture-assembly,2026-07-06,Hyderabad,srv-paint-01,Wall Painting & Waterproofing,4,2,2,0,4.92,5,3903
prov-hyderabad-gardening-balcony-greenery,2026-07-06,Hyderabad,srv-pest-01,Organic Pest Control,2,2,0,0,4.75,1,1627
prov-siliguri-gardening-balcony-greenery,2026-07-06,Hyderabad,srv-pest-01,Organic Pest Control,2,2,0,0,4.75,1,1789
prov-chennai-most-02,2026-07-06,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.55,0,0
prov-hyderabad-closet-organiser,2026-07-06,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.69,0,456
prov-hyderabad-community-event-sound-electrical-setup,2026-07-06,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.88,0,0
prov-hyderabad-moving-heavy-lifting-assistance,2026-07-06,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.94,0,448
prov-ahmedabad-society-common-area-sanitization,2026-07-06,Hyderabad,srv-soc-clean-01,Society Common Area Sanitization,0,0,0,0,4.71,0,0
prov-indore-elder-assistance-companionship,2026-07-06,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.49,0,0
prov-lucknow-wall-painting-waterproofing,2026-07-06,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.72,0,0
prov-siliguri-wall-painting-waterproofing,2026-07-06,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.68,0,0
prov-delhi-elder-assistance-companionship,2026-07-06,Indore,srv-carp-01,Carpentry & Furniture Assembly,0,0,0,0,4.74,0,0
prov-indore-organic-pest-control,2026-07-06,Indore,srv-carp-01,Carpentry & Furniture Assembly,0,0,0,0,4.48,0,0
prov-indore-most-02,2026-07-06,Indore,srv-clean-01,Full Home Deep Cleaning,3,3,0,0,4.67,1,3935
prov-indore-home-chef-meal-preparation,2026-07-06,Indore,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,5.0,0,0
prov-indore-carpentry-furniture-assembly,2026-07-06,Indore,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.96,0,1969
prov-kolkata-most-02,2026-07-06,Indore,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,4.62,5,4176
prov-kolkata-plumbing-repair-leakage-fix,2026-07-06,Indore,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.55,0,2157
prov-hyderabad-car-washing,2026-07-06,Indore,srv-pest-01,Organic Pest Control,0,0,0,0,4.72,0,0
prov-indore-gardening-balcony-greenery,2026-07-06,Indore,srv-pest-01,Organic Pest Control,3,3,0,0,4.93,1,2893
prov-ahmedabad-plumbing-repair-leakage-fix,2026-07-06,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.54,1,940
prov-indore-closet-organiser,2026-07-06,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.99,0,0
prov-indore-community-event-sound-electrical-setup,2026-07-06,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,5.0,1,985
prov-indore-moving-heavy-lifting-assistance,2026-07-06,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.88,0,461
prov-jaipur-plumbing-repair-leakage-fix,2026-07-06,Indore,srv-soc-clean-01,Society Common Area Sanitization,4,2,2,0,4.49,2,5454
prov-delhi-organic-pest-control,2026-07-06,Indore,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.53,0,0
prov-bengaluru-organic-pest-control,2026-07-06,Jaipur,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.69,0,0
prov-jaipur-home-chef-meal-preparation,2026-07-06,Jaipur,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.78,0,507
prov-siliguri-home-chef-meal-preparation,2026-07-06,Jaipur,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.89,1,945
prov-mumbai-organic-pest-control,2026-07-06,Jaipur,srv-garden-01,Gardening & Balcony Greenery,1,1,0,0,4.6,0,486
prov-jaipur-carpentry-furniture-assembly,2026-07-06,Jaipur,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,4.63,1,4080
prov-jaipur-gardening-balcony-greenery,2026-07-06,Jaipur,srv-pest-01,Organic Pest Control,1,1,0,0,4.8,0,822
prov-jaipur-community-event-sound-electrical-setup,2026-07-06,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.95,0,490
prov-jaipur-most-02,2026-07-06,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.97,0,0
prov-jaipur-moving-heavy-lifting-assistance,2026-07-06,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,3,3,0,0,4.79,1,1341
prov-siliguri-community-event-sound-electrical-setup,2026-07-06,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.68,0,435
prov-bengaluru-wall-painting-waterproofing,2026-07-06,Kochi,srv-ac-01,AC Deep Foam Jet Servicing,0,0,0,0,4.73,0,0
prov-chennai-plumbing-repair-leakage-fix,2026-07-06,Kochi,srv-ac-01,AC Deep Foam Jet Servicing,2,2,0,0,4.47,1,1324
prov-gurgaon-08,2026-07-06,Kochi,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.56,0,1415
prov-mumbai-most-01,2026-07-06,Kochi,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.46,1,2351
prov-sunita-06,2026-07-06,Kochi,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.48,0,1378
prov-jaipur-wall-painting-waterproofing,2026-07-06,Kochi,srv-cook-01,Home Chef & Meal Preparation,1,1,0,0,4.51,0,622
prov-pune-elder-assistance-companionship,2026-07-06,Kochi,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.49,0,379
prov-chennai-organic-pest-control,2026-07-06,Kochi,srv-garden-01,Gardening & Balcony Greenery,0,0,0,0,4.57,0,0
prov-kolkata-wall-painting-waterproofing,2026-07-06,Kochi,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,0,0,0,0,4.69,0,0
prov-patna-organic-pest-control,2026-07-06,Kolkata,srv-ac-01,AC Deep Foam Jet Servicing,1,1,0,0,4.49,0,651
prov-jaipur-car-washing,2026-07-06,Kolkata,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.61,0,0
prov-kolkata-most-01,2026-07-06,Kolkata,srv-clean-01,Full Home Deep Cleaning,4,2,1,1,4.93,5,2381
prov-kolkata-home-chef-meal-preparation,2026-07-06,Kolkata,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,3.73,0,0
prov-ahmedabad-most-02,2026-07-06,Kolkata,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.6,0,360
prov-patna-plumbing-repair-leakage-fix,2026-07-06,Kolkata,srv-elec-01,Electrical Repair & Wiring,0,0,0,0,4.62,0,0
prov-visakhapatnam-elder-assistance-companionship,2026-07-06,Kolkata,srv-elec-01,Electrical Repair & Wiring,2,2,0,0,4.7,1,860
prov-jaipur-closet-organiser,2026-07-06,Kolkata,srv-garden-01,Gardening & Balcony Greenery,2,2,0,0,4.74,1,974
prov-kolkata-17,2026-07-06,Kolkata,srv-garden-01,Gardening & Balcony Greenery,3,3,0,0,4.88,1,1430
prov-lucknow-most-01,2026-07-06,Kolkata,srv-garden-01,Gardening & Balcony Greenery,1,1,0,0,4.67,0,466
prov-chennai-society-common-area-sanitization,2026-07-06,Kolkata,srv-move-01,Moving & Heavy Lifting Assistance,0,0,0,0,4.66,0,0
prov-kolkata-carpentry-furniture-assembly,2026-07-06,Kolkata,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,5.0,0,0
prov-kolkata-gardening-balcony-greenery,2026-07-06,Kolkata,srv-pest-01,Organic Pest Control,2,2,0,0,4.68,1,1721
prov-kolkata-closet-organiser,2026-07-06,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,5,5,0,0,4.8,2,2323
prov-kolkata-community-event-sound-electrical-setup,2026-07-06,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.81,0,420
prov-kolkata-moving-heavy-lifting-assistance,2026-07-06,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.81,0,420
prov-siliguri-moving-heavy-lifting-assistance,2026-07-06,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.75,0,460
prov-lucknow-most-02,2026-07-06,Lucknow,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.71,0,1315
prov-lucknow-home-chef-meal-preparation,2026-07-06,Lucknow,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,5.0,0,493
prov-visakhapatnam-society-common-area-sanitization,2026-07-06,Lucknow,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.54,0,0
prov-lucknow-carpentry-furniture-assembly,2026-07-06,Lucknow,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.87,0,0
